posicao,quantidade_chaves
5791,0
5792,0
5793,0
5794,1
5795,1
5796,2
5797,1
5798,0
5799,0
5800,1
5801,0
5802,1
5803,1
5804,0
5805,1
5806,0
5807,1
5808,0
5809,1
5810,0
5811,0
5812,1
5813,0
5814,0
5815,1
5816,1
5817,1
5818,1
5819,3
5820,1
5821,0
5822,1
5823,1
5824,1
5825,1
5826,1
5827,2
5828,0
5829,1
5830,4
5831,1
5832,0
5833,1
5834,1
5835,1
5836,1
5837,0
5838,2
5839,0
5840,0
5841,1
5842,0
5843,0
5844,0
5845,1
5846,1
5847,0
5848,1
5849,1
5850,1
5851,1
5852,2
5853,1
5854,0
5855,0
5856,0
5857,1
5858,1
5859,0
5860,0
5861,0
5862,1
5863,0
5864,1
5865,0
5866,0
5867,0
5868,0
5869,1
5870,0
5871,0
5872,1
5873,0
5874,0
5875,1
5876,1
5877,0
5878,0
5879,1
5880,0
5881,0
5882,2
5883,2
5884,2
5885,2
5886,2
5887,0
5888,0
5889,0
5890,0
5891,1
5892,1
5893,0
5894,0
5895,3
5896,2
5897,1
5898,0
5899,2
5900,0
5901,1
5902,1
5903,1
5904,0
5905,1
5906,0
5907,0
5908,2
5909,0
5910,1
5911,0
5912,1
5913,0
5914,1
5915,0
5916,0
5917,1
5918,0
5919,0
5920,0
5921,0
5922,1
5923,0
5924,0
5925,2
5926,0
5927,0
5928,1
5929,0
5930,0
5931,0
5932,1
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,1
5942,0
5943,1
5944,0
5945,2
5946,0
5947,0
5948,0
5949,2
5950,0
5951,2
5952,2
5953,1
5954,2
5955,1
5956,1
5957,0
5958,0
5959,1
5960,1
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,2
5968,1
5969,1
5970,0
5971,0
5972,2
5973,1
5974,0
5975,0
5976,1
5977,1
5978,0
5979,1
5980,1
5981,0
5982,1
5983,0
5984,0
5985,1
5986,1
5987,1
5988,3
5989,0
5990,1
5991,1
5992,0
5993,0
5994,0
5995,1
5996,1
5997,1
5998,1
5999,0
6000,0
6001,0
6002,0
6003,1
6004,0
6005,0
6006,1
6007,1
6008,0
6009,1
6010,0
6011,1
6012,1
6013,1
6014,0
6015,0
6016,1
6017,3
6018,1
6019,1
6020,0
6021,0
6022,0
6023,1
6024,0
6025,1
6026,0
6027,1
6028,0
6029,1
6030,3
6031,0
6032,1
6033,0
6034,0
6035,2
6036,1
6037,2
6038,0
6039,1
6040,1
6041,0
6042,1
6043,0
6044,0
6045,0
6046,3
6047,1
6048,1
6049,1
6050,0
6051,1
6052,2
6053,0
6054,0
6055,2
6056,0
6057,0
6058,1
6059,0
6060,1
6061,1
6062,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,1
6069,3
6070,0
6071,0
6072,1
6073,1
6074,1
6075,1
6076,2
6077,1
6078,3
6079,0
6080,3
6081,1
6082,0
6083,1
6084,1
6085,0
6086,2
6087,0
6088,2
6089,0
6090,0
6091,1
6092,1
6093,2
6094,0
6095,0
6096,1
6097,2
6098,0
6099,1
6100,1
6101,0
6102,0
6103,0
6104,0
6105,3
6106,0
6107,0
6108,1
6109,0
6110,0
6111,0
6112,1
6113,0
6114,1
6115,0
6116,0
6117,1
6118,0
6119,1
6120,0
6121,0
6122,1
6123,0
6124,1
6125,0
6126,1
6127,0
6128,0
6129,0
6130,1
6131,2
6132,2
6133,1
6134,3
6135,0
6136,1
6137,0
6138,5
6139,4
6140,1
6141,2
6142,2
6143,0
6144,0
6145,0
6146,0
6147,1
6148,1
6149,0
6150,1
6151,0
6152,1
6153,0
6154,1
6155,0
6156,1
6157,0
6158,0
6159,2
6160,1
6161,1
6162,0
6163,0
6164,0
6165,0
6166,0
6167,1
6168,2
6169,0
6170,1
6171,0
6172,0
6173,1
6174,2
6175,0
6176,0
6177,0
6178,2
6179,0
6180,0
6181,0
6182,0
6183,1
6184,1
6185,2
6186,1
6187,1
6188,0
6189,1
6190,1
6191,0
6192,1
6193,1
6194,2
6195,1
6196,1
6197,0
6198,0
6199,1
6200,1
6201,0
6202,2
6203,0
6204,1
6205,0
6206,0
6207,1
6208,0
6209,1
6210,0
6211,1
6212,2
6213,0
6214,0
6215,0
6216,1
6217,0
6218,0
6219,0
6220,1
6221,0
6222,1
6223,2
6224,0
6225,1
6226,0
6227,0
6228,1
6229,1
6230,2
6231,1
6232,0
6233,0
6234,0
6235,0
6236,0
6237,2
6238,1
6239,0
6240,0
6241,1
6242,1
6243,0
6244,1
6245,2
6246,1
6247,0
6248,0
6249,1
6250,1
6251,1
6252,1
6253,1
6254,0
6255,0
6256,3
6257,1
6258,0
6259,1
6260,1
6261,1
6262,0
6263,1
6264,2
6265,1
6266,1
6267,0
6268,1
6269,1
6270,0
6271,0
6272,2
6273,1
6274,2
6275,0
6276,1
6277,1
6278,0
6279,0
6280,0
6281,0
6282,1
6283,2
6284,1
6285,0
6286,2
6287,2
6288,1
6289,1
6290,0
6291,1
6292,2
6293,0
6294,1
6295,0
6296,1
6297,0
6298,0
6299,0
6300,1
6301,0
6302,1
6303,0
6304,1
6305,2
6306,0
6307,2
6308,1
6309,0
6310,0
6311,0
6312,0
6313,0
6314,0
6315,0
6316,1
6317,0
6318,0
6319,0
6320,1
6321,1
6322,1
6323,1
6324,0
6325,0
6326,0
6327,2
6328,1
6329,1
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,1
6337,0
6338,2
6339,1
6340,1
6341,0
6342,0
6343,1
6344,0
6345,1
6346,0
6347,2
6348,0
6349,1
6350,0
6351,0
6352,0
6353,2
6354,0
6355,0
6356,0
6357,0
6358,2
6359,2
6360,0
6361,0
6362,1
6363,1
6364,0
6365,2
6366,0
6367,0
6368,1
6369,0
6370,1
6371,0
6372,0
6373,0
6374,1
6375,0
6376,0
6377,0
6378,0
6379,1
6380,1
6381,0
6382,1
6383,0
6384,1
6385,0
6386,0
6387,2
6388,2
6389,1
6390,3
6391,0
6392,0
6393,1
6394,0
6395,0
6396,1
6397,0
6398,0
6399,0
6400,0
6401,2
6402,1
6403,2
6404,0
6405,0
6406,1
6407,0
6408,0
6409,1
6410,2
6411,0
6412,0
6413,0
6414,1
6415,0
6416,1
6417,2
6418,0
6419,0
6420,0
6421,1
6422,0
6423,0
6424,0
6425,1
6426,0
6427,0
6428,0
6429,1
6430,0
6431,1
6432,0
6433,2
6434,1
6435,1
6436,0
6437,0
6438,0
6439,1
6440,0
6441,1
6442,0
6443,0
6444,0
6445,0
6446,0
6447,0
6448,0
6449,1
6450,0
6451,0
6452,0
6453,0
6454,0
6455,1
6456,0
6457,0
6458,0
6459,0
6460,2
6461,0
6462,1
6463,1
6464,0
6465,0
6466,0
6467,1
6468,2
6469,0
6470,0
6471,0
6472,0
6473,2
6474,1
6475,0
6476,1
6477,0
6478,0
6479,1
6480,0
6481,0
6482,3
6483,1
6484,0
6485,0
6486,0
6487,0
6488,1
6489,3
6490,1
6491,0
6492,0
6493,0
6494,0
6495,1
6496,0
6497,1
6498,2
6499,2
6500,0
6501,0
6502,1
6503,0
6504,2
6505,0
6506,0
6507,0
6508,0
6509,2
6510,0
6511,1
6512,0
6513,2
6514,1
6515,0
6516,0
6517,1
6518,0
6519,2
6520,0
6521,1
6522,1
6523,1
6524,1
6525,0
6526,2
6527,1
6528,1
6529,1
6530,0
6531,1
6532,2
6533,1
6534,0
6535,0
6536,1
6537,3
6538,0
6539,1
6540,1
6541,1
6542,0
6543,1
6544,1
6545,1
6546,0
6547,1
6548,0
6549,3
6550,1
6551,0
6552,0
6553,0
6554,0
6555,1
6556,0
6557,1
6558,0
6559,2
6560,0
6561,1
6562,1
6563,0
6564,2
6565,2
6566,4
6567,2
6568,0
6569,1
6570,0
6571,0
6572,0
6573,1
6574,1
6575,3
6576,1
6577,0
6578,0
6579,0
6580,1
6581,0
6582,1
6583,0
6584,0
6585,0
6586,0
6587,1
6588,3
6589,0
6590,0
6591,1
6592,0
6593,0
6594,1
6595,1
6596,1
6597,0
6598,0
6599,1
6600,0
6601,2
6602,0
6603,1
6604,0
6605,1
6606,2
6607,0
6608,1
6609,1
6610,0
6611,0
6612,0
6613,1
6614,0
6615,0
6616,0
6617,0
6618,1
6619,1
6620,0
6621,0
6622,3
6623,0
6624,0
6625,0
6626,0
6627,1
6628,1
6629,1
6630,0
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0
6637,1
6638,0
6639,1
6640,1
6641,0
6642,2
6643,1
6644,1
6645,0
6646,1
6647,1
6648,1
6649,0
6650,0
6651,1
6652,0
6653,1
6654,1
6655,1
6656,1
6657,1
6658,1
6659,1
6660,3
6661,1
6662,1
6663,1
6664,1
6665,1
6666,0
6667,1
6668,1
6669,0
6670,1
6671,1
6672,1
6673,0
6674,0
6675,0
6676,2
6677,0
6678,0
6679,0
6680,2
6681,3
6682,0
6683,0
6684,1
6685,0
6686,1
6687,1
6688,1
6689,1
6690,0
6691,0
6692,2
6693,1
6694,1
6695,0
6696,0
6697,2
6698,1
6699,2
6700,0
6701,0
6702,2
6703,1
6704,0
6705,0
6706,1
6707,1
6708,0
6709,0
6710,2
6711,3
6712,0
6713,0
6714,0
6715,0
6716,0
6717,0
6718,1
6719,0
6720,0
6721,2
6722,0
6723,1
6724,0
6725,1
6726,1
6727,1
6728,0
6729,0
6730,1
6731,0
6732,0
6733,1
6734,0
6735,1
6736,0
6737,0
6738,1
6739,1
6740,0
6741,0
6742,0
6743,1
6744,2
6745,0
6746,1
6747,0
6748,0
6749,1
6750,0
6751,0
6752,2
6753,0
6754,1
6755,0
6756,0
6757,0
6758,2
6759,1
6760,2
6761,1
6762,0
6763,0
6764,1
6765,0
6766,0
6767,2
6768,0
6769,1
6770,1
6771,0
6772,1
6773,1
6774,1
6775,2
6776,0
6777,2
6778,1
6779,0
6780,0
6781,0
6782,1
6783,0
6784,1
6785,0
6786,1
6787,0
6788,1
6789,0
6790,0
6791,1
6792,2
6793,0
6794,1
6795,1
6796,0
6797,2
6798,0
6799,0
6800,0
6801,0
6802,1
6803,1
6804,0
6805,1
6806,3
6807,0
6808,1
6809,0
6810,1
6811,1
6812,0
6813,0
6814,1
6815,0
6816,1
6817,0
6818,0
6819,1
6820,0
6821,2
6822,1
6823,0
6824,0
6825,1
6826,0
6827,0
6828,0
6829,0
6830,0
6831,0
6832,2
6833,2
6834,0
6835,1
6836,0
6837,1
6838,0
6839,1
6840,0
6841,0
6842,0
6843,2
6844,1
6845,0
6846,1
6847,1
6848,0
6849,0
6850,0
6851,0
6852,1
6853,0
6854,1
6855,1
6856,0
6857,0
6858,0
6859,0
6860,0
6861,1
6862,0
6863,1
6864,2
6865,2
6866,2
6867,0
6868,0
6869,1
6870,1
6871,0
6872,0
6873,2
6874,0
6875,0
6876,0
6877,0
6878,1
6879,0
6880,0
6881,1
6882,1
6883,1
6884,0
6885,1
6886,0
6887,1
6888,1
6889,2
6890,2
6891,3
6892,1
6893,2
6894,0
6895,1
6896,0
6897,1
6898,0
6899,1
6900,1
6901,2
6902,3
6903,1
6904,0
6905,3
6906,0
6907,1
6908,1
6909,0
6910,0
6911,0
6912,1
6913,2
6914,1
6915,1
6916,0
6917,1
6918,0
6919,0
6920,1
6921,1
6922,0
6923,0
6924,0
6925,0
6926,0
6927,0
6928,1
6929,0
6930,0
6931,1
6932,0
6933,3
6934,0
6935,2
6936,0
6937,0
6938,0
6939,1
6940,0
6941,0
6942,2
6943,2
6944,0
6945,0
6946,1
6947,1
6948,0
6949,0
6950,0
6951,0
6952,0
6953,1
6954,0
6955,0
6956,1
6957,1
6958,0
6959,0
6960,0
6961,1
6962,0
6963,0
6964,0
6965,0
6966,0
6967,0
6968,1
6969,1
6970,1
6971,0
6972,1
6973,3
6974,1
6975,0
6976,1
6977,1
6978,0
6979,1
6980,0
6981,2
6982,0
6983,0
6984,2
6985,1
6986,0
6987,2
6988,1
6989,0
6990,3
6991,1
6992,0
6993,1
6994,1
6995,0
6996,1
6997,0
6998,0
6999,0
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,3
7008,0
7009,0
7010,2
7011,0
7012,0
7013,0
7014,1
7015,0
7016,0
7017,1
7018,0
7019,1
7020,0
7021,2
7022,1
7023,3
7024,0
7025,0
7026,2
7027,0
7028,4
7029,0
7030,1
7031,2
7032,1
7033,1
7034,1
7035,1
7036,2
7037,0
7038,0
7039,1
7040,1
7041,0
7042,0
7043,0
7044,0
7045,0
7046,0
7047,3
7048,0
7049,1
7050,0
7051,1
7052,0
7053,0
7054,0
7055,0
7056,0
7057,0
7058,0
7059,2
7060,0
7061,0
7062,0
7063,0
7064,0
7065,0
7066,0
7067,0
7068,0
7069,0
7070,0
7071,3
7072,0
7073,2
7074,1
7075,2
7076,0
7077,1
7078,0
7079,1
7080,0
7081,0
7082,0
7083,0
7084,0
7085,0
7086,1
7087,0
7088,0
7089,0
7090,0
7091,0
7092,1
7093,1
7094,0
7095,0
7096,1
7097,0
7098,1
7099,0
7100,0
7101,0
7102,1
7103,0
7104,0
7105,2
7106,1
7107,0
7108,1
7109,2
7110,0
7111,2
7112,0
7113,0
7114,0
7115,1
7116,0
7117,0
7118,1
7119,2
7120,0
7121,0
7122,0
7123,1
7124,0
7125,0
7126,1
7127,0
7128,0
7129,2
7130,0
7131,0
7132,0
7133,0
7134,0
7135,1
7136,3
7137,1
7138,0
7139,0
7140,1
7141,1
7142,0
7143,1
7144,0
7145,0
7146,0
7147,1
7148,5
7149,0
7150,0
7151,0
7152,3
7153,0
7154,1
7155,1
7156,0
7157,0
7158,1
7159,2
7160,1
7161,0
7162,0
7163,0
7164,1
7165,0
7166,0
7167,1
7168,1
7169,1
7170,1
7171,0
7172,1
7173,0
7174,0
7175,0
7176,0
7177,1
7178,0
7179,0
7180,0
7181,1
7182,1
7183,0
7184,1
7185,1
7186,1
7187,3
7188,0
7189,0
7190,0
7191,1
7192,1
7193,0
7194,0
7195,0
7196,0
7197,1
7198,1
7199,0
7200,1
7201,0
7202,2
7203,1
7204,0
7205,0
7206,0
7207,1
7208,0
7209,0
7210,1
7211,0
7212,0
7213,1
7214,0
7215,0
7216,0
7217,0
7218,2
7219,1
7220,0
7221,0
7222,0
7223,1
7224,1
7225,1
7226,1
7227,0
7228,1
7229,2
7230,1
7231,0
7232,0
7233,1
7234,2
7235,1
7236,0
7237,0
7238,0
7239,0
7240,0
7241,0
7242,1
7243,1
7244,0
7245,1
7246,0
7247,0
7248,0
7249,1
7250,0
7251,1
7252,0
7253,0
7254,1
7255,0
7256,2
7257,1
7258,0
7259,2
7260,1
7261,3
7262,1
7263,1
7264,1
7265,3
7266,2
7267,1
7268,1
7269,0
7270,1
7271,0
7272,0
7273,0
7274,1
7275,2
7276,1
7277,1
7278,1
7279,1
7280,0
7281,0
7282,1
7283,0
7284,0
7285,1
7286,1
7287,0
7288,2
7289,0
7290,0
7291,0
7292,0
7293,2
7294,0
7295,0
7296,0
7297,0
7298,0
7299,2
7300,0
7301,1
7302,0
7303,0
7304,0
7305,0
7306,2
7307,1
7308,0
7309,0
7310,0
7311,1
7312,0
7313,0
7314,2
7315,2
7316,1
7317,0
7318,0
7319,1
7320,1
7321,1
7322,1
7323,0
7324,0
7325,1
7326,1
7327,0
7328,1
7329,1
7330,2
7331,1
7332,1
7333,1
7334,2
7335,0
7336,1
7337,1
7338,0
7339,0
7340,1
7341,0
7342,2
7343,0
7344,0
7345,1
7346,2
7347,0
7348,0
7349,1
7350,0
7351,1
7352,0
7353,0
7354,2
7355,1
7356,0
7357,1
7358,0
7359,1
7360,0
7361,2
7362,1
7363,0
7364,0
7365,2
7366,0
7367,0
7368,0
7369,0
7370,0
7371,1
7372,0
7373,0
7374,0
7375,0
7376,0
7377,0
7378,2
7379,0
7380,0
7381,1
7382,0
7383,0
7384,0
7385,1
7386,2
7387,0
7388,2
7389,1
7390,1
7391,1
7392,0
7393,1
7394,0
7395,1
7396,1
7397,0
7398,0
7399,1
7400,0
7401,1
7402,0
7403,0
7404,2
7405,0
7406,0
7407,1
7408,0
7409,2
7410,0
7411,1
7412,1
7413,0
7414,2
7415,0
7416,0
7417,0
7418,0
7419,1
7420,0
7421,1
7422,1
7423,0
7424,0
7425,1
7426,1
7427,1
7428,0
7429,0
7430,0
7431,0
7432,2
7433,1
7434,0
7435,2
7436,0
7437,0
7438,0
7439,1
7440,0
7441,0
7442,1
7443,0
7444,0
7445,0
7446,2
7447,1
7448,0
7449,0
7450,1
7451,2
7452,0
7453,1
7454,1
7455,0
7456,0
7457,0
7458,0
7459,1
7460,1
7461,1
7462,0
7463,1
7464,0
7465,3
7466,1
7467,0
7468,0
7469,0
7470,0
7471,1
7472,0
7473,0
7474,0
7475,0
7476,0
7477,0
7478,0
7479,1
7480,2
7481,0
7482,0
7483,0
7484,1
7485,2
7486,0
7487,1
7488,3
7489,0
7490,0
7491,1
7492,0
7493,0
7494,1
7495,0
7496,0
7497,2
7498,0
7499,0
7500,0
7501,1
7502,1
7503,0
7504,0
7505,2
7506,0
7507,0
7508,0
7509,0
7510,1
7511,0
7512,0
7513,0
7514,0
7515,1
7516,1
7517,1
7518,1
7519,3
7520,1
7521,1
7522,0
7523,0
7524,3
7525,0
7526,2
7527,0
7528,0
7529,0
7530,0
7531,0
7532,2
7533,1
7534,1
7535,0
7536,0
7537,0
7538,0
7539,1
7540,1
7541,1
7542,0
7543,1
7544,0
7545,0
7546,0
7547,1
7548,0
7549,0
7550,0
7551,1
7552,0
7553,0
7554,2
7555,1
7556,0
7557,1
7558,1
7559,0
7560,0
7561,0
7562,0
7563,2
7564,1
7565,0
7566,0
7567,0
7568,0
7569,0
7570,0
7571,0
7572,2
7573,1
7574,0
7575,1
7576,0
7577,0
7578,2
7579,2
7580,2
7581,0
7582,0
7583,0
7584,1
7585,1
7586,0
7587,2
7588,1
7589,0
7590,0
7591,0
7592,1
7593,0
7594,1
7595,1
7596,1
7597,0
7598,1
7599,0
7600,2
7601,0
7602,2
7603,1
7604,0
7605,1
7606,1
7607,0
7608,1
7609,2
7610,0
7611,1
7612,0
7613,1
7614,1
7615,2
7616,3
7617,1
7618,1
7619,1
7620,0
7621,1
7622,0
7623,0
7624,0
7625,0
7626,0
7627,0
7628,0
7629,0
7630,0
7631,2
7632,1
7633,0
7634,1
7635,1
7636,0
7637,1
7638,2
7639,1
7640,3
7641,2
7642,2
7643,2
7644,2
7645,0
7646,2
7647,2
7648,0
7649,1
7650,1
7651,2
7652,2
7653,2
7654,0
7655,0
7656,0
7657,1
7658,1
7659,1
7660,0
7661,1
7662,2
7663,1
7664,0
7665,1
7666,3
7667,2
7668,0
7669,1
7670,1
7671,0
7672,1
7673,0
7674,1
7675,0
7676,0
7677,0
7678,0
7679,0
7680,1
7681,0
7682,1
7683,1
7684,1
7685,0
7686,0
7687,0
7688,0
7689,0
7690,2
7691,0
7692,0
7693,0
7694,0
7695,0
7696,1
7697,1
7698,0
7699,0
7700,0
7701,0
7702,1
7703,1
7704,0
7705,0
7706,1
7707,1
7708,0
7709,1
7710,2
7711,2
7712,0
7713,1
7714,0
7715,1
7716,0
7717,0
7718,0
7719,0
7720,0
7721,1
7722,0
7723,0
7724,2
7725,0
7726,1
7727,0
7728,0
7729,0
7730,0
7731,1
7732,0
7733,0
7734,0
7735,1
7736,2
7737,0
7738,1
7739,1
7740,1
7741,1
7742,2
7743,0
7744,0
7745,0
7746,0
7747,0
7748,0
7749,1
7750,0
7751,1
7752,0
7753,0
7754,1
7755,0
7756,1
7757,0
7758,0
7759,0
7760,0
7761,1
7762,1
7763,0
7764,1
7765,2
7766,1
7767,1
7768,1
7769,1
7770,3
7771,2
7772,0
7773,2
7774,1
7775,2
7776,0
7777,4
7778,0
7779,0
7780,1
7781,0
7782,2
7783,1
7784,1
7785,0
7786,0
7787,0
7788,0
7789,0
7790,1
7791,0
7792,0
7793,0
7794,1
7795,0
7796,0
7797,0
7798,1
7799,2
7800,1
7801,0
7802,0
7803,2
7804,0
7805,1
7806,1
7807,2
7808,0
7809,0
7810,1
7811,2
7812,0
7813,1
7814,0
7815,1
7816,0
7817,0
7818,1
7819,1
7820,1
7821,3
7822,2
7823,1
7824,0
7825,0
7826,0
7827,2
7828,2
7829,0
7830,0
7831,1
7832,0
7833,0
7834,1
7835,2
7836,1
7837,0
7838,2
7839,1
7840,0
7841,1
7842,2
7843,0
7844,0
7845,1
7846,0
7847,2
7848,0
7849,0
7850,0
7851,0
7852,1
7853,2
7854,1
7855,0
7856,0
7857,0
7858,0
7859,1
7860,0
7861,1
7862,0
7863,1
7864,0
7865,0
7866,0
7867,1
7868,1
7869,0
7870,0
7871,1
7872,1
7873,1
7874,0
7875,0
7876,0
7877,0
7878,1
7879,0
7880,3
7881,0
7882,0
7883,0
7884,1
7885,1
7886,2
7887,0
7888,1
7889,0
7890,0
7891,1
7892,1
7893,0
7894,1
7895,1
7896,0
7897,1
7898,2
7899,1
7900,1
7901,0
7902,0
7903,2
7904,0
7905,1
7906,1
7907,1
7908,0
7909,1
7910,0
7911,2
7912,0
7913,0
7914,3
7915,0
7916,1
7917,0
7918,1
7919,0
7920,0
7921,0
7922,1
7923,0
7924,0
7925,0
7926,1
7927,1
7928,1
7929,0
7930,2
7931,2
7932,2
7933,1
7934,0
7935,2
7936,0
7937,1
7938,0
7939,1
7940,1
7941,1
7942,0
7943,2
7944,0
7945,1
7946,1
7947,1
7948,1
7949,1
7950,1
7951,0
7952,0
7953,1
7954,3
7955,0
7956,2
7957,0
7958,1
7959,1
7960,0
7961,2
7962,0
7963,1
7964,2
7965,2
7966,0
7967,0
7968,3
7969,2
7970,2
7971,1
7972,1
7973,0
7974,0
7975,1
7976,0
7977,0
7978,0
7979,1
7980,0
7981,2
7982,0
7983,0
7984,0
7985,1
7986,1
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,1
7997,0
7998,1
7999,1
8000,0
8001,1
8002,0
8003,0
8004,0
8005,0
8006,1
8007,0
8008,0
8009,0
8010,0
8011,0
8012,0
8013,1
8014,1
8015,0
8016,0
8017,0
8018,0
8019,1
8020,1
8021,0
8022,2
8023,1
8024,2
8025,0
8026,1
8027,1
8028,2
8029,0
8030,1
8031,1
8032,0
8033,1
8034,0
8035,2
8036,1
8037,1
8038,0
8039,2
8040,0
8041,0
8042,0
8043,2
8044,1
8045,0
8046,0
8047,1
8048,1
8049,0
8050,0
8051,2
8052,0
8053,0
8054,1
8055,1
8056,2
8057,1
8058,1
8059,2
8060,0
8061,2
8062,0
8063,1
8064,1
8065,2
8066,2
8067,0
8068,0
8069,2
8070,0
8071,0
8072,0
8073,0
8074,1
8075,0
8076,1
8077,1
8078,1
8079,0
8080,0
8081,0
8082,1
8083,0
8084,2
8085,1
8086,1
8087,0
8088,2
8089,0
8090,0
8091,0
8092,1
8093,0
8094,1
8095,0
8096,0
8097,1
8098,1
8099,3
8100,0
8101,1
8102,0
8103,0
8104,0
8105,0
8106,0
8107,0
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,1
8117,1
8118,1
8119,0
8120,0
8121,0
8122,1
8123,0
8124,1
8125,0
8126,1
8127,0
8128,0
8129,0
8130,0
8131,0
8132,0
8133,0
8134,1
8135,2
8136,1
8137,2
8138,0
8139,0
8140,0
8141,0
8142,0
8143,0
8144,0
8145,0
8146,1
8147,0
8148,0
8149,1
8150,0
8151,2
8152,2
8153,0
8154,2
8155,0
8156,3
8157,1
8158,0
8159,2
8160,1
8161,0
8162,1
8163,1
8164,0
8165,2
8166,2
8167,1
8168,1
8169,0
8170,1
8171,1
8172,0
8173,1
8174,2
8175,0
8176,1
8177,0
8178,1
8179,0
8180,0
8181,1
8182,0
8183,1
8184,0
8185,2
8186,1
8187,1
8188,1
8189,0
8190,3
8191,2
